bar,bartender,day,start,end,date
"Organic Buffalo Bar","Michael Walker",Saturday,13:00,23:30,2018-10-20
"Organic Buffalo Bar","Tammy Baldon",Saturday,17:45,23:30,2018-10-20
"Organic Buffalo Bar","Willie Shephard",Saturday,17:45,23:30,2018-10-20
"Organic Buffalo Bar","Willa Ellison",Saturday,10:00,20:00,2018-10-20
"Original Acorn Roadhouse","Carol Russell",Saturday,13:30,23:30,2018-10-20
"Original Acorn Roadhouse","Dave Mangini",Saturday,13:30,23:30,2018-10-20
"Original Acorn Roadhouse","Gale Kohler",Saturday,13:30,23:30,2018-10-20
"Original Acorn Roadhouse","Frank Adcock",Saturday,13:30,23:30,2018-10-20
"Original Acorn Roadhouse","Charles Shutt",Saturday,10:00,13:30,2018-10-20
"Original Acorn Roadhouse","Evelyn Johnson",Saturday,10:00,13:30,2018-10-20
"Original Acorn Roadhouse","Connie Omar",Saturday,20:00,23:30,2018-10-20
"Original Acorn Roadhouse","Dorothy Love",Saturday,16:00,23:30,2018-10-20
"Original Acorn Roadhouse","Carol Fritz",Saturday,16:00,23:30,2018-10-20
"Original Acorn Roadhouse","Dorthy Miller",Saturday,10:00,16:00,2018-10-20
"Original Horse Brewpub","Jennifer Laughlin",Saturday,16:20,22:30,2018-10-20
"Original Horse Brewpub","Lewis Tutt",Saturday,16:20,22:30,2018-10-20
"Original Horse Brewpub","Linda Leflore",Saturday,16:20,22:30,2018-10-20
"Original Horse Brewpub","Joan Elliott",Saturday,16:20,22:30,2018-10-20
"Original Horse Brewpub","Linda Modglin",Saturday,08:00,16:20,2018-10-20
"Original Horse Brewpub","Justin Clark",Saturday,08:00,16:20,2018-10-20
"Original Horse Brewpub","Kenneth Kang",Saturday,13:00,22:30,2018-10-20
"Original Horse Brewpub","Jerry Pitts",Saturday,14:30,22:30,2018-10-20
"Original Horse Brewpub","Lisa Gutierrez",Saturday,16:25,22:30,2018-10-20
"Original Horse Brewpub","Jimmy Rawdon",Saturday,08:00,16:00,2018-10-20
"Outrageous Sailboat Inn","Roger Lowrie",Saturday,13:30,22:15,2018-10-20
"Outrageous Sailboat Inn","Lorene Bolebruch",Saturday,13:30,22:15,2018-10-20
"Outrageous Sailboat Inn","Ronald Clemons",Saturday,13:30,22:15,2018-10-20
"Outrageous Sailboat Inn","Steven Hurd",Saturday,13:30,22:15,2018-10-20
"Outrageous Sailboat Inn","Mandy Knoy",Saturday,12:00,13:30,2018-10-20
"Outrageous Sailboat Inn","Tom Mcdonough",Saturday,12:00,13:30,2018-10-20
"Outrageous Sailboat Inn","Lisa Mcdonnell",Saturday,16:45,22:15,2018-10-20
"Outrageous Sailboat Inn","Mary Fuller",Saturday,17:45,22:15,2018-10-20
"Outrageous Sailboat Inn","Michael Salls",Saturday,16:00,22:15,2018-10-20
"Outrageous Sailboat Inn","Mark Brogdon",Saturday,12:00,16:25,2018-10-20
"Overrated Pigeons Pub","Brandon Hurst",Saturday,13:30,22:15,2018-10-20
"Overrated Pigeons Pub","Barbara Johnston",Saturday,13:30,22:15,2018-10-20
"Overrated Pigeons Pub","Angel Lasalle",Saturday,13:30,22:15,2018-10-20
"Overrated Pigeons Pub","Cynthia Polston",Saturday,13:30,22:15,2018-10-20
"Overrated Pigeons Pub","Ambrose Ober",Saturday,09:00,13:30,2018-10-20
"Overrated Pigeons Pub","Annie Caban",Saturday,09:00,13:30,2018-10-20
"Overrated Pigeons Pub","Carol Williams",Saturday,17:45,22:15,2018-10-20
"Overrated Pigeons Pub","Bobby Reinke",Saturday,17:45,22:15,2018-10-20
"Overrated Pigeons Pub","Douglas Phipps",Saturday,13:00,22:15,2018-10-20
"Overrated Pigeons Pub","Charles Stephens",Saturday,09:00,16:45,2018-10-20
"Parallel Pegasus Bar","Janie Madden",Saturday,13:45,23:45,2018-10-20
"Parallel Pegasus Bar","Matthew Porcelli",Saturday,13:45,23:45,2018-10-20
"Parallel Pegasus Bar","Jason Pitts",Saturday,13:45,23:45,2018-10-20
"Parallel Pegasus Bar","Janet Fecteau",Saturday,13:45,23:45,2018-10-20
"Parallel Pegasus Bar","John Lewis",Saturday,12:00,13:45,2018-10-20
"Parallel Pegasus Bar","Joshua Herbert",Saturday,12:00,13:45,2018-10-20
"Parallel Pegasus Bar","Felicia Sylvester",Saturday,13:00,23:45,2018-10-20
"Parallel Pegasus Bar","John Guthrie",Saturday,16:00,23:45,2018-10-20
"Parallel Pegasus Bar","Kathleen King",Saturday,16:45,23:45,2018-10-20
"Parallel Pegasus Bar","Marvin Wilcox",Saturday,12:00,17:45,2018-10-20
"Peaceful Bison","Timothy Bingham",Saturday,16:20,23:00,2018-10-20
"Peaceful Bison","Michelle Desilva",Saturday,16:20,23:00,2018-10-20
"Peaceful Bison","Rose Byfield",Saturday,16:20,23:00,2018-10-20
"Peaceful Bison","Wesley Vargas",Saturday,16:20,23:00,2018-10-20
"Peaceful Bison","Sharon Miller",Saturday,11:00,16:20,2018-10-20
"Peaceful Bison","Thomas Anglin",Saturday,11:00,16:20,2018-10-20
"Peaceful Bison","William Mitchell",Saturday,16:00,23:00,2018-10-20
"Peaceful Bison","Paula Schauman",Saturday,16:25,23:00,2018-10-20
"Peaceful Bison","Sandra Lloyd",Saturday,16:25,23:00,2018-10-20
"Peaceful Bison","Scott Domingo",Saturday,11:00,17:45,2018-10-20
"Perfect Rabbit Tavern","Brenda Liles",Saturday,16:20,23:45,2018-10-20
"Perfect Rabbit Tavern","George Briggs",Saturday,16:20,23:45,2018-10-20
"Perfect Rabbit Tavern","Carolyn Manlangit",Saturday,16:20,23:45,2018-10-20
"Perfect Rabbit Tavern","David Beasley",Saturday,16:20,23:45,2018-10-20
"Perfect Rabbit Tavern","Cathy Maynard",Saturday,10:00,16:20,2018-10-20
"Perfect Rabbit Tavern","Charles Wrye",Saturday,10:00,16:20,2018-10-20
"Perfect Rabbit Tavern","Elizabeth Ona",Saturday,16:45,23:45,2018-10-20
"Perfect Rabbit Tavern","Debbie Kruse",Saturday,17:45,23:45,2018-10-20
"Perfect Rabbit Tavern","Florence Watkins",Saturday,20:00,23:45,2018-10-20
"Perfect Rabbit Tavern","Eddie Rodriguez",Saturday,10:00,16:25,2018-10-20
"Pleasant Parrot Tavern","Gregg Mireles",Saturday,16:45,22:45,2018-10-20
"Pleasant Parrot Tavern","Nichole Long",Saturday,16:45,22:45,2018-10-20
"Pleasant Parrot Tavern","Jennifer Morton",Saturday,16:45,22:45,2018-10-20
"Pleasant Parrot Tavern","Megan Muller",Saturday,16:45,22:45,2018-10-20
"Pleasant Parrot Tavern","Peter Riordan",Saturday,09:00,16:45,2018-10-20
"Pleasant Parrot Tavern","Maria Christopher",Saturday,09:00,16:45,2018-10-20
"Pleasant Parrot Tavern","Nancy Owenby",Saturday,14:30,22:45,2018-10-20
"Pleasant Parrot Tavern","Linda Gaynor",Saturday,20:00,22:45,2018-10-20
"Pleasant Parrot Tavern","Hazel Norville",Saturday,17:45,22:45,2018-10-20
"Pleasant Parrot Tavern","Jerry Lewis",Saturday,09:00,14:30,2018-10-20
"Poor Bats Inn","Robert Avalos",Saturday,15:00,22:45,2018-10-20
"Poor Bats Inn","Ramona Parrott",Saturday,15:00,22:45,2018-10-20
"Poor Bats Inn","Theresa Coleman",Saturday,15:00,22:45,2018-10-20
"Poor Bats Inn","Suzanne Gill",Saturday,15:00,22:45,2018-10-20
"Poor Bats Inn","Ryan Klinger",Saturday,08:00,15:00,2018-10-20
"Poor Bats Inn","Willie Tate",Saturday,08:00,15:00,2018-10-20
"Poor Bats Inn","Stacie Sanchez",Saturday,17:45,22:45,2018-10-20
"Poor Bats Inn","Walter Oliphant",Saturday,13:00,22:45,2018-10-20
"Poor Bats Inn","Una Culligan",Saturday,20:00,22:45,2018-10-20
"Poor Bats Inn","Suzanne Wahl",Saturday,08:00,16:25,2018-10-20
"Proud Spiders","David Sunderland",Saturday,16:45,22:15,2018-10-20
"Proud Spiders","David Salis",Saturday,16:45,22:15,2018-10-20
"Proud Spiders","Anna Mervyn",Saturday,16:45,22:15,2018-10-20
"Proud Spiders","Jacqueline Pennachio",Saturday,16:45,22:15,2018-10-20
"Proud Spiders","Garry Hegmann",Saturday,10:00,16:45,2018-10-20
"Proud Spiders","Anthony Medina",Saturday,10:00,16:45,2018-10-20
"Proud Spiders","David Flores",Saturday,14:30,22:15,2018-10-20
"Proud Spiders","Daniel Anglin",Saturday,17:45,22:15,2018-10-20
"Proud Spiders","Gayle Lennox",Saturday,14:30,22:15,2018-10-20
"Proud Spiders","Christine Lightsey",Saturday,10:00,17:45,2018-10-20
"Psychotic Seadog","Joseph Tashman",Saturday,14:50,23:30,2018-10-20
"Psychotic Seadog","Lance Rebman",Saturday,14:50,23:30,2018-10-20
"Psychotic Seadog","Johnny Crawford",Saturday,14:50,23:30,2018-10-20
"Psychotic Seadog","Javier Wallander",Saturday,14:50,23:30,2018-10-20
"Psychotic Seadog","Joel Harris",Saturday,08:00,14:50,2018-10-20
"Psychotic Seadog","Latoya Rene",Saturday,08:00,14:50,2018-10-20
"Psychotic Seadog","Lisa Wolter",Saturday,13:00,23:30,2018-10-20
"Psychotic Seadog","Norman Williams",Saturday,13:00,23:30,2018-10-20
"Psychotic Seadog","Juliann Funderburg",Saturday,14:30,23:30,2018-10-20
"Psychotic Seadog","Patricia Taylor",Saturday,08:00,16:00,2018-10-20
"Purple Pint Bar and Grille","Peggy Best",Saturday,13:45,23:15,2018-10-20
"Purple Pint Bar and Grille","Pete Byrd",Saturday,13:45,23:15,2018-10-20
"Purple Pint Bar and Grille","Richard Kelley",Saturday,13:45,23:15,2018-10-20
"Purple Pint Bar and Grille","Ruth Mcgill",Saturday,13:45,23:15,2018-10-20
"Purple Pint Bar and Grille","Rueben Harris",Saturday,08:00,13:45,2018-10-20
"Purple Pint Bar and Grille","Randy Carter",Saturday,08:00,13:45,2018-10-20
"Purple Pint Bar and Grille","Thelma Pinder",Saturday,16:25,23:15,2018-10-20
"Purple Pint Bar and Grille","Suzanne Berlinger",Saturday,13:00,23:15,2018-10-20
"Purple Pint Bar and Grille","Victoria Davila",Saturday,20:00,23:15,2018-10-20
"Purple Pint Bar and Grille","Sarah Trowell",Saturday,08:00,17:45,2018-10-20
"Quickest Doves","Debra Parson",Saturday,16:20,22:00,2018-10-20
"Quickest Doves","George Byron",Saturday,16:20,22:00,2018-10-20
"Quickest Doves","Charles Schoenberger",Saturday,16:20,22:00,2018-10-20
"Quickest Doves","Bryan Jones",Saturday,16:20,22:00,2018-10-20
"Quickest Doves","Anthony Sylvester",Saturday,10:00,16:20,2018-10-20
"Quickest Doves","Francesca Tresvant",Saturday,10:00,16:20,2018-10-20
"Quickest Doves","Arthur Housh",Saturday,16:00,22:00,2018-10-20
"Quickest Doves","Dillon Coon",Saturday,16:45,22:00,2018-10-20
"Quickest Doves","Don Sexton",Saturday,14:30,22:00,2018-10-20
"Quickest Doves","Felix Haddock",Saturday,10:00,13:00,2018-10-20
"Rainy Lime Tavern","Michael Nadler",Saturday,15:00,22:00,2018-10-20
"Rainy Lime Tavern","Mark Williams",Saturday,15:00,22:00,2018-10-20
"Rainy Lime Tavern","Iris Bland",Saturday,15:00,22:00,2018-10-20
"Rainy Lime Tavern","Jerome Perez",Saturday,15:00,22:00,2018-10-20
"Rainy Lime Tavern","Leta Jorgensen",Saturday,09:00,15:00,2018-10-20
"Rainy Lime Tavern","Michael Hammonds",Saturday,09:00,15:00,2018-10-20
"Rainy Lime Tavern","Melissa Curry",Saturday,17:45,22:00,2018-10-20
"Rainy Lime Tavern","Larry Taylor",Saturday,16:45,22:00,2018-10-20
"Rainy Lime Tavern","Iona Oconnor",Saturday,14:30,22:00,2018-10-20
"Rainy Lime Tavern","Michael Braswell",Saturday,09:00,16:45,2018-10-20
"Real Shark Inn","Patricia Boettcher",Saturday,13:30,22:45,2018-10-20
"Real Shark Inn","Pearl Baker",Saturday,13:30,22:45,2018-10-20
"Real Shark Inn","Roosevelt Waddell",Saturday,13:30,22:45,2018-10-20
"Real Shark Inn","Terry Ouzts",Saturday,13:30,22:45,2018-10-20
"Real Shark Inn","Sara Bakshi",Saturday,11:00,13:30,2018-10-20
"Real Shark Inn","Robert Barrientos",Saturday,11:00,13:30,2018-10-20
"Real Shark Inn","Walter Carlan",Saturday,17:45,22:45,2018-10-20
"Real Shark Inn","Robert Whitworth",Saturday,14:30,22:45,2018-10-20
"Real Shark Inn","Rachael Holmes",Saturday,16:45,22:45,2018-10-20
"Real Shark Inn","Olin Ballard",Saturday,11:00,20:00,2018-10-20
"Regular Drum Tavern","Ida Koch",Saturday,13:30,23:15,2018-10-20
"Regular Drum Tavern","Joanne Grossman",Saturday,13:30,23:15,2018-10-20
"Regular Drum Tavern","James Mobley",Saturday,13:30,23:15,2018-10-20
"Regular Drum Tavern","Jason Lynch",Saturday,13:30,23:15,2018-10-20
"Regular Drum Tavern","Joshua Hodges",Saturday,08:00,13:30,2018-10-20
"Regular Drum Tavern","Donna Anderson",Saturday,08:00,13:30,2018-10-20
"Regular Drum Tavern","Alicia Laramie",Saturday,17:45,23:15,2018-10-20
"Regular Drum Tavern","James Fitzgerald",Saturday,20:00,23:15,2018-10-20
"Regular Drum Tavern","Essie Tullis",Saturday,16:45,23:15,2018-10-20
"Regular Drum Tavern","Bessie Racilis",Saturday,08:00,17:45,2018-10-20
"Responsible Chair","Rebecca Teel",Saturday,13:45,23:15,2018-10-20
"Responsible Chair","Pearl Rand",Saturday,13:45,23:15,2018-10-20
"Responsible Chair","Max Street",Saturday,13:45,23:15,2018-10-20
"Responsible Chair","Renaldo Parenteau",Saturday,13:45,23:15,2018-10-20
"Responsible Chair","Juan Albert",Saturday,08:00,13:45,2018-10-20
"Responsible Chair","Karen Sowell",Saturday,08:00,13:45,2018-10-20
"Responsible Chair","Latoya Adams",Saturday,16:00,23:15,2018-10-20
"Responsible Chair","Luis Ishihara",Saturday,16:25,23:15,2018-10-20
"Responsible Chair","Mary Mcdaniel",Saturday,17:45,23:15,2018-10-20
"Responsible Chair","Lauren Clark",Saturday,08:00,20:00,2018-10-20
"Rich Tauren Bar","Sherry Garza",Saturday,13:45,23:00,2018-10-20
"Rich Tauren Bar","Tiffany Easley",Saturday,13:45,23:00,2018-10-20
"Rich Tauren Bar","Sheryl Spohn",Saturday,13:45,23:00,2018-10-20
"Rich Tauren Bar","Roger Allen",Saturday,13:45,23:00,2018-10-20
"Rich Tauren Bar","Susan Guerra",Saturday,12:00,13:45,2018-10-20
"Rich Tauren Bar","Renee Phu",Saturday,12:00,13:45,2018-10-20
"Rich Tauren Bar","Romeo Rempel",Saturday,20:00,23:00,2018-10-20
"Rich Tauren Bar","Ruth Carlson",Saturday,14:30,23:00,2018-10-20
"Rich Tauren Bar","Rose Foreman",Saturday,16:45,23:00,2018-10-20
"Rich Tauren Bar","William Bustamante",Saturday,12:00,16:25,2018-10-20
"Russian Otter Pub","Allan Blackmon",Saturday,13:45,22:45,2018-10-20
"Russian Otter Pub","Dorothy Harris",Saturday,13:45,22:45,2018-10-20
"Russian Otter Pub","Carol Clements",Saturday,13:45,22:45,2018-10-20
"Russian Otter Pub","Dawn Payne",Saturday,13:45,22:45,2018-10-20
"Russian Otter Pub","Beth Gamache",Saturday,12:00,13:45,2018-10-20
"Russian Otter Pub","Betty Sparks",Saturday,12:00,13:45,2018-10-20
"Russian Otter Pub","Deborah Roach",Saturday,17:45,22:45,2018-10-20
"Russian Otter Pub","Bobby Williams",Saturday,16:00,22:45,2018-10-20
"Russian Otter Pub","Alan Harten",Saturday,16:00,22:45,2018-10-20
"Russian Otter Pub","Darryl Gutierrez",Saturday,12:00,20:00,2018-10-20
"Rusty Sailor Outpost","Karla Pittman",Saturday,13:30,22:30,2018-10-20
"Rusty Sailor Outpost","Kevin Kitzmiller",Saturday,13:30,22:30,2018-10-20
"Rusty Sailor Outpost","Karen Bellamy",Saturday,13:30,22:30,2018-10-20
"Rusty Sailor Outpost","Jillian Williams",Saturday,13:30,22:30,2018-10-20
"Rusty Sailor Outpost","Mary Amador",Saturday,09:00,13:30,2018-10-20
"Rusty Sailor Outpost","Michael Kemp",Saturday,09:00,13:30,2018-10-20
"Rusty Sailor Outpost","Gladys Lefevre",Saturday,20:00,22:30,2018-10-20
"Rusty Sailor Outpost","Graciela Ahrens",Saturday,20:00,22:30,2018-10-20
"Rusty Sailor Outpost","Lloyd Simmons",Saturday,14:30,22:30,2018-10-20
"Rusty Sailor Outpost","Lauretta Brooks",Saturday,09:00,16:00,2018-10-20
"Ruthless Chestnut","Randy Fletcher",Saturday,15:00,23:30,2018-10-20
"Ruthless Chestnut","Michelle Kemp",Saturday,15:00,23:30,2018-10-20
"Ruthless Chestnut","William Ethridge",Saturday,15:00,23:30,2018-10-20
"Ruthless Chestnut","Teresa Gause",Saturday,15:00,23:30,2018-10-20
"Ruthless Chestnut","Thomas Smith",Saturday,10:00,15:00,2018-10-20
"Ruthless Chestnut","Monroe Silver",Saturday,10:00,15:00,2018-10-20
"Ruthless Chestnut","Noel Allen",Saturday,20:00,23:30,2018-10-20
"Ruthless Chestnut","Quinton Miller",Saturday,20:00,23:30,2018-10-20
"Ruthless Chestnut","Santiago Perez",Saturday,16:45,23:30,2018-10-20
"Ruthless Chestnut","Ronald Peterson",Saturday,10:00,16:00,2018-10-20
"Safe Palm Inn","Elizabeth Landau",Saturday,13:45,23:15,2018-10-20
"Safe Palm Inn","Alex Clontz",Saturday,13:45,23:15,2018-10-20
"Safe Palm Inn","Barry Rudman",Saturday,13:45,23:15,2018-10-20
"Safe Palm Inn","Carrie Egan",Saturday,13:45,23:15,2018-10-20
"Safe Palm Inn","Adrienne Hoxie",Saturday,12:00,13:45,2018-10-20
"Safe Palm Inn","George Carlino",Saturday,12:00,13:45,2018-10-20
"Safe Palm Inn","Dale Blandon",Saturday,16:00,23:15,2018-10-20
"Safe Palm Inn","Crystal Hormell",Saturday,16:45,23:15,2018-10-20
"Safe Palm Inn","Debra Winkler",Saturday,16:45,23:15,2018-10-20
"Safe Palm Inn","Anna Jones",Saturday,12:00,20:00,2018-10-20
"Scared Crossbow Tavern","Juana Durham",Saturday,13:45,22:00,2018-10-20
"Scared Crossbow Tavern","Kristen Liles",Saturday,13:45,22:00,2018-10-20
"Scared Crossbow Tavern","Inez Niswander",Saturday,13:45,22:00,2018-10-20
"Scared Crossbow Tavern","Margaret Pendleton",Saturday,13:45,22:00,2018-10-20
"Scared Crossbow Tavern","Jennifer Turnmire",Saturday,08:00,13:45,2018-10-20
"Scared Crossbow Tavern","Gregory Kopp",Saturday,08:00,13:45,2018-10-20
"Scared Crossbow Tavern","Jarod Anderson",Saturday,13:00,22:00,2018-10-20
"Scared Crossbow Tavern","Kenneth Hammock",Saturday,20:00,22:00,2018-10-20
"Scared Crossbow Tavern","Leroy Alvarez",Saturday,16:45,22:00,2018-10-20
"Scared Crossbow Tavern","Margaret Trimble",Saturday,08:00,16:25,2018-10-20
"Scary Kiwi","Paula Delaney",Saturday,13:30,23:45,2018-10-20
"Scary Kiwi","Robert Corley",Saturday,13:30,23:45,2018-10-20
"Scary Kiwi","Sharon Bankhead",Saturday,13:30,23:45,2018-10-20
"Scary Kiwi","Marianna Raab",Saturday,13:30,23:45,2018-10-20
"Scary Kiwi","Yolanda Guess",Saturday,10:00,13:30,2018-10-20
"Scary Kiwi","Osvaldo Edwards",Saturday,10:00,13:30,2018-10-20
"Scary Kiwi","Mary Vue",Saturday,16:00,23:45,2018-10-20
"Scary Kiwi","Ramona Rodriguez",Saturday,14:30,23:45,2018-10-20
"Scary Kiwi","Sara Maher",Saturday,16:45,23:45,2018-10-20
"Scary Kiwi","Tracy Marquez",Saturday,10:00,16:45,2018-10-20
"Shattered Oak","George Jordan",Saturday,13:30,22:00,2018-10-20
"Shattered Oak","Donald Tuck",Saturday,13:30,22:00,2018-10-20
"Shattered Oak","Corie Hill",Saturday,13:30,22:00,2018-10-20
"Shattered Oak","Antonio Johnson",Saturday,13:30,22:00,2018-10-20
"Shattered Oak","Barry Vail",Saturday,10:00,13:30,2018-10-20
"Shattered Oak","Glenda Hughes",Saturday,10:00,13:30,2018-10-20
"Shattered Oak","Daniel Teano",Saturday,14:30,22:00,2018-10-20
"Shattered Oak","Caitlyn Smith",Saturday,16:25,22:00,2018-10-20
"Shattered Oak","Evelyn Coleman",Saturday,16:25,22:00,2018-10-20
"Shattered Oak","Esperanza Lewis",Saturday,10:00,16:45,2018-10-20
"Shouting Snake Inn","Lena Pale",Saturday,16:45,22:15,2018-10-20
"Shouting Snake Inn","Lettie Nunn",Saturday,16:45,22:15,2018-10-20
"Shouting Snake Inn","Henry Borland",Saturday,16:45,22:15,2018-10-20
"Shouting Snake Inn","John Farabaugh",Saturday,16:45,22:15,2018-10-20
"Shouting Snake Inn","Ivy Withers",Saturday,12:00,16:45,2018-10-20
"Shouting Snake Inn","Jonathan Paul",Saturday,12:00,16:45,2018-10-20
"Shouting Snake Inn","Kenneth Mahurin",Saturday,16:00,22:15,2018-10-20
"Shouting Snake Inn","Laura Massey",Saturday,16:25,22:15,2018-10-20
"Shouting Snake Inn","Jose Roundtree",Saturday,16:45,22:15,2018-10-20
"Shouting Snake Inn","Julie Curtis",Saturday,12:00,16:25,2018-10-20
"Skinny Guitar","Terrance Macmillan",Saturday,14:50,23:30,2018-10-20
"Skinny Guitar","Viola Burk",Saturday,14:50,23:30,2018-10-20
"Skinny Guitar","Maxine Maze",Saturday,14:50,23:30,2018-10-20
"Skinny Guitar","Marjorie Pompa",Saturday,14:50,23:30,2018-10-20
"Skinny Guitar","Steven Weiland",Saturday,11:00,14:50,2018-10-20
"Skinny Guitar","Maria Martin",Saturday,11:00,14:50,2018-10-20
"Skinny Guitar","Maurice Parilla",Saturday,20:00,23:30,2018-10-20
"Skinny Guitar","Virginia Jackson",Saturday,13:00,23:30,2018-10-20
"Skinny Guitar","Sharon Ayon",Saturday,14:30,23:30,2018-10-20
"Skinny Guitar","Roland Anderson",Saturday,11:00,13:00,2018-10-20
"Smelly Crane Tavern","Brandi White",Saturday,14:50,23:15,2018-10-20
"Smelly Crane Tavern","Carroll Deleon",Saturday,14:50,23:15,2018-10-20
"Smelly Crane Tavern","Andrea Dunn",Saturday,14:50,23:15,2018-10-20
"Smelly Crane Tavern","George Cohen",Saturday,14:50,23:15,2018-10-20
"Smelly Crane Tavern","Ashley Humann",Saturday,12:00,14:50,2018-10-20
"Smelly Crane Tavern","Frederick Catledge",Saturday,12:00,14:50,2018-10-20
"Smelly Crane Tavern","Christine Colston",Saturday,13:00,23:15,2018-10-20
"Smelly Crane Tavern","Charles Kester",Saturday,14:30,23:15,2018-10-20
"Smelly Crane Tavern","Betty Powell",Saturday,13:00,23:15,2018-10-20
"Smelly Crane Tavern","Benita Braxton",Saturday,12:00,20:00,2018-10-20
"Snobbish Jackal Inn","Latisha Stonebraker",Saturday,13:45,22:30,2018-10-20
"Snobbish Jackal Inn","John Dube",Saturday,13:45,22:30,2018-10-20
"Snobbish Jackal Inn","Grace Jay",Saturday,13:45,22:30,2018-10-20
"Snobbish Jackal Inn","James Topete",Saturday,13:45,22:30,2018-10-20
"Snobbish Jackal Inn","Gladys Menendez",Saturday,08:00,13:45,2018-10-20
"Snobbish Jackal Inn","Jane Bounds",Saturday,08:00,13:45,2018-10-20
"Snobbish Jackal Inn","Jeff Cardinal",Saturday,20:00,22:30,2018-10-20
"Snobbish Jackal Inn","Kristine Strand",Saturday,16:00,22:30,2018-10-20
"Snobbish Jackal Inn","Marc Ashley",Saturday,16:00,22:30,2018-10-20
"Snobbish Jackal Inn","Marian Orosz",Saturday,08:00,20:00,2018-10-20
"Sore Head","Walter Howell",Saturday,14:50,22:30,2018-10-20
"Sore Head","Tracy Anderson",Saturday,14:50,22:30,2018-10-20
"Sore Head","Peter Ward",Saturday,14:50,22:30,2018-10-20
"Sore Head","Mary Vanetta",Saturday,14:50,22:30,2018-10-20
"Sore Head","Michael Crowder",Saturday,12:00,14:50,2018-10-20
"Sore Head","Marilyn Haase",Saturday,12:00,14:50,2018-10-20
"Sore Head","Thelma Longerbeam",Saturday,14:30,22:30,2018-10-20
"Sore Head","Stella Phillips",Saturday,16:45,22:30,2018-10-20
"Sore Head","Stanley Laplante",Saturday,16:25,22:30,2018-10-20
"Sore Head","Mose Doe",Saturday,12:00,14:30,2018-10-20
"Sour Axe Bar","David Stamps",Saturday,16:45,22:30,2018-10-20
"Sour Axe Bar","Christopher Knudson",Saturday,16:45,22:30,2018-10-20
"Sour Axe Bar","Ann Cordes",Saturday,16:45,22:30,2018-10-20
"Sour Axe Bar","Beverly Jordan",Saturday,16:45,22:30,2018-10-20
"Sour Axe Bar","Corinne Morris",Saturday,10:00,16:45,2018-10-20
"Sour Axe Bar","Annie Kathan",Saturday,10:00,16:45,2018-10-20
"Sour Axe Bar","Chad Spritzer",Saturday,17:45,22:30,2018-10-20
"Sour Axe Bar","Benjamin Clark",Saturday,14:30,22:30,2018-10-20
"Sour Axe Bar","Deanne Childs",Saturday,17:45,22:30,2018-10-20
